"ProbeSet Name","HR_14.42l.CEL","p-value (HR_14.42l.CEL)","Detection (HR_14.42l.CEL)","HR_14.42f.CEL","p-value (HR_14.42f.CEL)","Detection (HR_14.42f.CEL)","HR_14.42g.CEL","p-value (HR_14.42g.CEL)","Detection (HR_14.42g.CEL)","HR_14.42h.CEL","p-value (HR_14.42h.CEL)","Detection (HR_14.42h.CEL)","HR_14.42i.CEL","p-value (HR_14.42i.CEL)","Detection (HR_14.42i.CEL)","HR_14.42j.CEL","p-value (HR_14.42j.CEL)","Detection (HR_14.42j.CEL)","HR_14.42k.CEL","p-value (HR_14.42k.CEL)","Detection (HR_14.42k.CEL)"
"hsa-miR-943_st","3.706038","0.04119841","TRUE","4.350104","0.000363992","TRUE","3.571752","0.005625288","TRUE","3.628321","0.003082758","TRUE","2.147139","0.5629117","FALSE","5.210127","0.000886532","TRUE","2.600329","0.0344398","TRUE"
"hsa-miR-944_st","1.340544","0.3753451","FALSE","1.549973","0.3845111","FALSE","1.234884","0.7306878","FALSE","1.367167","0.7318838","FALSE","1.357828","0.9264566","FALSE","0.8418347","0.9886881","FALSE","1.239747","0.4937752","FALSE"
"bna-miR156a_st","2.746856","0.06559092","FALSE","3.453906","0.00018942","TRUE","2.217373","0.02078321","TRUE","2.447405","0.008082242","TRUE","1.661815","0.06378193","FALSE","1.134306","0.8286942","FALSE","2.124623","0.09633664","FALSE"
"bna-miR171g_st","1.279588","0.743512","FALSE","0.9244469","0.8071908","FALSE","1.212816","0.5263458","FALSE","1.226461","0.5880433","FALSE","1.097292","0.670405","FALSE","2.035782","0.1856817","FALSE","1.868952","0.1608071","FALSE"
"bna-miR393_st","1.507569","0.3334351","FALSE","1.080008","0.812941","FALSE","0.9450983","0.9974516","FALSE","1.219928","0.7264983","FALSE","2.123432","0.1118177","FALSE","1.08835","0.9783783","FALSE","1.525919","0.4736922","FALSE"
"bna-miR396a_st","1.342022","0.7084547","FALSE","1.407083","0.4799679","FALSE","1.352664","0.3865328","FALSE","1.369182","0.3167247","FALSE","1.478601","0.7810163","FALSE","1.32197","0.208069","FALSE","1.472692","0.3610677","FALSE"
"bna-miR399_st","1.145035","0.9297965","FALSE","1.131511","0.9803895","FALSE","1.427572","0.952317","FALSE","1.102193","0.9924335","FALSE","1.351274","0.9805554","FALSE","1.206949","0.9949313","FALSE","1.162803","0.9109791","FALSE"
"hsa-miR-297_st","3.499214","8.40E-05","TRUE","4.254475","9.14E-08","TRUE","3.983047","9.40E-07","TRUE","4.402127","1.22E-06","TRUE","2.055719","0.03973631","TRUE","3.13036","0.001289513","TRUE","5.398507","6.76E-11","TRUE"
"pta-miR156a_st","3.658216","6.52E-05","TRUE","2.751454","0.000637388","TRUE","2.402695","0.03083007","TRUE","2.799436","0.000635562","TRUE","1.478558","0.5595426","FALSE","1.332497","0.2422549","FALSE","3.248728","5.00E-05","TRUE"
"pta-miR156b_st","3.728689","3.88E-05","TRUE","4.591857","8.33E-08","TRUE","4.29647","1.03E-06","TRUE","4.47174","1.26E-06","TRUE","3.267272","0.04779382","TRUE","2.818817","0.000796352","TRUE","4.809013","2.87E-07","TRUE"
"pta-miR159a_st","1.296765","0.8701296","FALSE","1.228266","0.9531237","FALSE","1.114434","0.8402812","FALSE","1.290679","0.6576697","FALSE","1.235784","0.880757","FALSE","0.9262891","0.9967974","FALSE","1.07141","0.7919288","FALSE"
"pta-miR159b_st","2.128122","0.1063843","FALSE","2.635754","0.002080492","TRUE","2.121613","0.07009395","FALSE","2.250251","0.01750181","TRUE","2.351001","0.03757225","TRUE","1.99976","0.1024735","FALSE","3.286362","0.000243234","TRUE"
"pta-miR159c_st","1.965278","0.05012849","TRUE","1.849099","0.1110807","FALSE","1.399536","0.5056217","FALSE","1.177107","0.7584188","FALSE","2.425343","0.01703035","TRUE","1.528152","0.8771626","FALSE","2.351201","0.01530163","TRUE"
"pta-miR166a_st","3.618726","0.005699527","TRUE","2.706207","0.09244035","FALSE","2.987123","0.2045106","FALSE","2.882083","0.03349236","TRUE","4.36141","0.004754301","TRUE","5.026432","0.00015967","TRUE","4.579524","7.04E-05","TRUE"
"pta-miR166b_st","4.137256","0.006108939","TRUE","3.825881","0.02361235","TRUE","4.214376","0.00478278","TRUE","3.472085","0.02310932","TRUE","5.173457","0.000130159","TRUE","5.246435","0.000154237","TRUE","4.754909","1.59E-05","TRUE"
"pta-miR166c_st","0.9821014","0.9825325","FALSE","1.282486","0.9519361","FALSE","2.147926","0.588387","FALSE","1.003665","0.9717879","FALSE","1.357828","0.9504495","FALSE","4.185131","0.04181271","TRUE","1.654907","0.7808321","FALSE"
"pta-miR171_st","1.289351","0.5061972","FALSE","1.549973","0.1220317","FALSE","1.559454","0.1776136","FALSE","1.171947","0.5608747","FALSE","1.147801","0.8610277","FALSE","1.183575","0.54103","FALSE","1.772476","0.2500085","FALSE"
"pta-miR319_st","2.077981","0.06527834","FALSE","2.469096","0.0417283","TRUE","1.991329","0.3258684","FALSE","1.752735","0.3817569","FALSE","2.35552","0.1062366","FALSE","1.689429","0.9529841","FALSE","2.212627","0.1580502","FALSE"
"pta-miR390_st","1.64959","0.7998789","FALSE","1.228335","0.9827874","FALSE","2.589194","0.5098351","FALSE","1.622983","0.8615028","FALSE","2.635368","0.2042373","FALSE","1.501664","0.9930606","FALSE","1.298748","0.9923761","FALSE"
"pta-miR396_st","1.570511","0.2193767","FALSE","1.818134","0.06246139","FALSE","1.462758","0.3212122","FALSE","1.364875","0.3370169","FALSE","1.67496","0.3005393","FALSE","1.757182","0.04546864","TRUE","1.081929","0.4662712","FALSE"
"pta-miR398_st","1.717615","0.09188158","FALSE","2.03548","0.170292","FALSE","1.487661","0.3899527","FALSE","2.373211","0.05495482","TRUE","1.989727","0.102724","FALSE","2.690122","0.08945687","FALSE","1.863877","0.07396372","FALSE"
"pta-miR408_st","4.435332","0.001237614","TRUE","4.458515","0.00231466","TRUE","4.764371","4.49E-05","TRUE","4.037017","0.004960136","TRUE","1.982545","0.5897748","FALSE","7.896306","3.29E-11","TRUE","4.717069","6.54E-05","TRUE"
"pta-miR482a_st","1.95351","0.02951803","TRUE","2.615099","0.009328065","TRUE","2.773128","0.005375768","TRUE","2.044072","0.1183339","FALSE","2.336627","0.01826974","TRUE","5.655485","6.05E-10","TRUE","3.398877","0.00245884","TRUE"
"pta-miR482b_st","2.574569","0.0578026","TRUE","2.650201","0.08440623","FALSE","3.435239","0.006360497","TRUE","3.141625","0.01769099","TRUE","2.115565","0.4572919","FALSE","6.144851","1.84E-09","TRUE","1.997159","0.2587451","FALSE"
"pta-miR783_st","1.009846","0.9556044","FALSE","1.056286","0.9954511","FALSE","1.014396","0.9910303","FALSE","1.190075","0.7735626","FALSE","1.116069","0.9578729","FALSE","0.895792","0.7632104","FALSE","0.9267068","0.9747142","FALSE"
"pta-miR946a-star_st","2.917068","0.008309202","TRUE","1.85162","0.07432303","FALSE","2.074424","0.1040636","FALSE","1.690259","0.06426004","FALSE","1.98476","0.3825332","FALSE","1.398203","0.2788144","FALSE","1.640091","0.08251863","FALSE"
"pta-miR946a_st","2.037919","0.2126356","FALSE","1.294196","0.9128507","FALSE","2.062166","0.2886949","FALSE","1.37881","0.8742943","FALSE","1.453708","0.7591719","FALSE","4.260914","4.88E-05","TRUE","1.374443","0.9693528","FALSE"
"pta-miR946b_st","1.690874","0.849556","FALSE","2.628592","0.117522","FALSE","2.030584","0.2942352","FALSE","2.238557","0.1045457","FALSE","2.555738","0.02480291","TRUE","4.046861","3.67E-05","TRUE","2.691559","0.02949554","TRUE"
"pta-miR947_st","1.085281","0.8524526","FALSE","1.431372","0.541519","FALSE","1.262289","0.704339","FALSE","1.467257","0.4823453","FALSE","1.295943","0.7678788","FALSE","1.282798","0.7895724","FALSE","1.264503","0.7982724","FALSE"
"pta-miR948_st","1.920551","0.7936463","FALSE","1.962199","0.6646258","FALSE","1.86429","0.9825951","FALSE","2.015264","0.5357418","FALSE","1.99034","0.8293917","FALSE","1.08835","0.9999712","FALSE","2.154083","0.7864398","FALSE"
"pta-miR949_st","1.977343","0.3545037","FALSE","1.517712","0.6504793","FALSE","2.221725","0.3658303","FALSE","1.025529","0.8382688","FALSE","1.88635","0.5377041","FALSE","4.500866","0.02085171","TRUE","1.722558","0.5468289","FALSE"
"pta-miR950a_st","1.621419","0.3116147","FALSE","1.135309","0.8400475","FALSE","1.234955","0.9359314","FALSE","1.381559","0.5037983","FALSE","1.230142","0.7031345","FALSE","1.009088","0.9001035","FALSE","1.125313","0.7226704","FALSE"
"pta-miR950b_st","0.9554573","0.9983491","FALSE","1.147711","0.9900052","FALSE","0.9856925","0.9825724","FALSE","1.013924","0.9789391","FALSE","1.017255","0.9954552","FALSE","1.080863","0.9637079","FALSE","1.067899","0.9815315","FALSE"
"pta-miR951_st","1.449501","0.1222219","FALSE","1.241952","0.1827461","FALSE","1.386562","0.09643533","FALSE","1.10587","0.3888913","FALSE","1.375808","0.1109021","FALSE","2.969569","0.000117315","TRUE","1.501668","0.03218929","TRUE"
"pta-miR952a_st","1.246622","0.8896111","FALSE","1.279611","0.8427053","FALSE","1.371775","0.8890068","FALSE","1.466251","0.5888202","FALSE","1.236288","0.6418454","FALSE","1.335643","0.9616221","FALSE","1.137417","0.9061504","FALSE"
"pta-miR952b_st","1.821862","0.4241611","FALSE","1.529567","0.644329","FALSE","1.424803","0.7003879","FALSE","1.553008","0.4469037","FALSE","1.362859","0.8735597","FALSE","1.207374","0.9677361","FALSE","1.4951","0.3485266","FALSE"
"osa-miR529b_st","2.002059","0.01970284","TRUE","1.277246","0.3341102","FALSE","2.215631","0.004498022","TRUE","1.629437","0.06783812","FALSE","1.879091","0.07895975","FALSE","1.570743","0.2350817","FALSE","1.160694","0.2315575","FALSE"
"dme-miR-iab-4as-5p_st","1.340733","0.1387347","FALSE","1.029245","0.435993","FALSE","1.203047","0.3978077","FALSE","1.457523","0.1873971","FALSE","1.323701","0.5354106","FALSE","1.350818","0.581781","FALSE","1.386869","0.2543036","FALSE"
"dme-miR-iab-4as-3p_st","1.055747","0.8964359","FALSE","1.278509","0.6288119","FALSE","1.06457","0.9699799","FALSE","1.369591","0.7001106","FALSE","1.364125","0.6491667","FALSE","1.259718","0.5379151","FALSE","0.9325402","0.9731295","FALSE"
"dme-miR-954_st","1.351832","0.5050569","FALSE","1.159921","0.7189324","FALSE","1.657184","0.4238794","FALSE","1.286791","0.3882644","FALSE","1.01439","0.4742655","FALSE","1.011347","0.9922525","FALSE","1.298748","0.820964","FALSE"
"dme-miR-955_st","1.342022","0.6801807","FALSE","1.248398","0.9194268","FALSE","1.251864","0.9473235","FALSE","1.294168","0.8217095","FALSE","1.406572","0.7263773","FALSE","1.222525","0.9987657","FALSE","1.40717","0.2826954","FALSE"
"dme-miR-190_st","1.451562","0.4999736","FALSE","1.655483","0.4400713","FALSE","1.140103","0.9606708","FALSE","1.264749","0.7630783","FALSE","1.517252","0.2601409","FALSE","1.032458","0.2087057","FALSE","0.8845662","0.8524035","FALSE"
"dme-miR-193_st","1.8767","0.3241972","FALSE","1.520952","0.6722713","FALSE","2.310453","0.132987","FALSE","1.573598","0.362603","FALSE","1.280384","0.3392545","FALSE","3.50995","0.00041342","TRUE","1.906955","0.1138474","FALSE"
"dme-miR-956_st","1.467288","0.03999167","TRUE","1.609013","0.07908272","FALSE","1.982872","0.008512839","TRUE","2.195104","0.01830475","TRUE","1.682136","0.1632645","FALSE","2.416888","0.001050717","TRUE","1.771247","0.07968256","FALSE"
"dme-miR-957_st","2.022182","0.238786","FALSE","1.828906","0.5995155","FALSE","2.338545","0.06228124","FALSE","1.529482","0.4832535","FALSE","2.282707","0.1922239","FALSE","1.994308","0.1195663","FALSE","1.717239","0.3694618","FALSE"
"dme-miR-958_st","1.380986","0.5190248","FALSE","1.738572","0.2026066","FALSE","1.345334","0.8237473","FALSE","1.247134","0.9124009","FALSE","1.391876","0.7325383","FALSE","1.202502","0.2657413","FALSE","1.253855","0.7036192","FALSE"
"dme-miR-375_st","1.159389","0.7571135","FALSE","1.228335","0.9101155","FALSE","1.263536","0.9401646","FALSE","0.9265857","0.9929588","FALSE","1.304094","0.7272971","FALSE","1.224377","0.4330699","FALSE","1.17044","0.9515198","FALSE"
"dme-miR-959_st","1.137785","0.7993891","FALSE","1.129844","0.7430531","FALSE","1.213008","0.6363354","FALSE","1.166258","0.4343163","FALSE","1.668729","0.2664087","FALSE","1.342894","0.5041164","FALSE","1.296902","0.2172973","FALSE"
"dme-miR-960_st","0.9923089","0.9936603","FALSE","1.404521","0.6214857","FALSE","1.21718","0.9142456","FALSE","1.033934","0.9752107","FALSE","1.212377","0.9699973","FALSE","1.165537","0.9097686","FALSE","1.491148","0.4610366","FALSE"
"dme-miR-961_st","1.13776","0.178417","FALSE","1.372653","0.08289059","FALSE","1.068082","0.2573923","FALSE","1.297443","0.1309353","FALSE","1.316517","0.4104713","FALSE","1.312367","0.1940963","FALSE","1.123409","0.3437809","FALSE"
"dme-miR-962_st","1.478079","0.7685056","FALSE","1.452979","0.4633466","FALSE","1.437711","0.5152637","FALSE","1.35016","0.7825465","FALSE","1.127843","0.9716017","FALSE","0.9970603","0.9900271","FALSE","1.651991","0.2473793","FALSE"
"dme-miR-963_st","1.342022","0.9604871","FALSE","1.15874","0.7777874","FALSE","1.359634","0.6165031","FALSE","1.264749","0.9108958","FALSE","1.481863","0.3794232","FALSE","1.225428","0.7442861","FALSE","1.083211","0.9949126","FALSE"
"dme-miR-964_st","1.818195","0.2558284","FALSE","1.448922","0.2763932","FALSE","1.616954","0.1400692","FALSE","1.448766","0.2803119","FALSE","1.76533","0.3778868","FALSE","1.526411","0.2611658","FALSE","1.357934","0.3503952","FALSE"
"dme-miR-932_st","2.083412","0.2478392","FALSE","1.523385","0.5295018","FALSE","1.362005","0.9730673","FALSE","1.371612","0.8770241","FALSE","1.470353","0.6925402","FALSE","1.60952","0.3995113","FALSE","1.44507","0.5366614","FALSE"
"dme-miR-965_st","1.022956","0.9531831","FALSE","1.866567","0.1170575","FALSE","1.545455","0.5336416","FALSE","1.306443","0.6242638","FALSE","1.725202","0.4528094","FALSE","1.969728","0.09002217","FALSE","2.075333","0.09436547","FALSE"
"dme-miR-966_st","4.233593","0.002576511","TRUE","4.961351","2.06E-06","TRUE","4.090643","0.005962843","TRUE","5.15461","1.80E-06","TRUE","3.337193","0.08470722","FALSE","3.093049","0.2752311","FALSE","4.920993","1.23E-05","TRUE"
"dme-miR-967_st","1.50918","0.2996368","FALSE","1.387023","0.755551","FALSE","2.092908","0.3786326","FALSE","1.327053","0.5390643","FALSE","1.517131","0.7331682","FALSE","1.08835","0.9977955","FALSE","1.190675","0.9218573","FALSE"
"dme-miR-1002_st","2.620265","0.006170919","TRUE","2.113017","0.01568891","TRUE","1.939048","0.05896403","TRUE","3.0576","0.000776081","TRUE","1.832143","0.3192546","FALSE","2.138644","0.00589041","TRUE","2.584309","0.00237242","TRUE"
"dme-miR-968_st","1.728186","0.07065669","FALSE","1.708074","0.04215512","TRUE","1.59096","0.05705111","TRUE","1.686373","0.009188757","TRUE","2.292501","0.002902139","TRUE","1.103472","0.3870578","FALSE","1.608577","0.09512051","FALSE"
"dme-miR-969_st","1.42464","0.5422037","FALSE","1.412632","0.4030315","FALSE","1.027716","0.4780302","FALSE","1.253972","0.4388517","FALSE","1.312689","0.7530224","FALSE","1.170968","0.5736955","FALSE","1.199286","0.6683432","FALSE"
"dme-miR-970_st","1.512037","0.8715949","FALSE","1.836236","0.1426743","FALSE","2.607085","0.01157341","TRUE","1.9137","0.04717836","TRUE","1.371916","0.8616468","FALSE","1.808738","0.2520626","FALSE","2.090951","0.1785694","FALSE"
"dme-miR-971_st","1.12921","0.9912387","FALSE","1.058056","0.9001034","FALSE","0.9759845","0.991513","FALSE","1.07934","0.9816567","FALSE","1.559194","0.6061505","FALSE","1.0798","0.8398013","FALSE","1.298748","0.6567643","FALSE"
"dme-miR-972_st","1.214618","0.9334156","FALSE","1.618981","0.3918671","FALSE","1.263986","0.8807668","FALSE","0.9672777","0.9947361","FALSE","1.471237","0.8477213","FALSE","1.031307","0.9539813","FALSE","1.395393","0.3929484","FALSE"
"dme-miR-973_st","1.365933","0.2963134","FALSE","1.340833","0.4992349","FALSE","1.545864","0.3971501","FALSE","1.221104","0.6231961","FALSE","1.230071","0.8488902","FALSE","0.9463118","0.9980912","FALSE","1.253355","0.910865","FALSE"
"dme-miR-974_st","1.234869","0.8769299","FALSE","1.203098","0.9013655","FALSE","1.173558","0.7581745","FALSE","1.393466","0.7036347","FALSE","2.174651","0.2485207","FALSE","0.8490198","0.9994439","FALSE","1.178444","0.9069323","FALSE"
"dme-miR-975_st","1.983287","0.249179","FALSE","1.71996","0.1677654","FALSE","2.090503","0.1418383","FALSE","1.80065","0.2986297","FALSE","2.455868","0.06510317","FALSE","4.484346","2.44E-10","TRUE","1.888175","0.1576328","FALSE"
"dme-miR-976_st","1.1247","0.2764467","FALSE","1.546921","0.3299181","FALSE","1.392306","0.4715387","FALSE","1.000643","0.9040427","FALSE","1.197918","0.8703312","FALSE","1.024584","0.8292937","FALSE","1.069751","0.7257864","FALSE"
"dme-miR-977_st","1.091568","0.9980346","FALSE","1.255214","0.8545763","FALSE","1.088921","0.9855428","FALSE","1.29917","0.7962888","FALSE","1.293104","0.4609306","FALSE","1.171433","0.7207883","FALSE","1.163025","0.9516014","FALSE"
"dme-miR-978_st","1.914038","0.1256299","FALSE","1.435809","0.3876897","FALSE","1.336541","0.7655152","FALSE","1.379965","0.4485213","FALSE","1.387221","0.6604685","FALSE","1.416026","0.8536057","FALSE","1.501668","0.3026038","FALSE"
"dme-miR-979_st","3.986611","7.13E-05","TRUE","3.042992","0.001520592","TRUE","2.938189","0.002938882","TRUE","3.071576","0.001144767","TRUE","3.11547","0.002008344","TRUE","3.091857","0.006852983","TRUE","2.671867","0.01268749","TRUE"
"dme-miR-980_st","2.089243","0.005043238","TRUE","2.507338","0.00015724","TRUE","2.188869","0.002223412","TRUE","2.365818","0.000867659","TRUE","3.490252","1.81E-05","TRUE","1.610884","0.1663133","FALSE","2.422486","0.001369049","TRUE"
"dme-miR-981_st","2.012226","0.09700126","FALSE","1.648846","0.1271121","FALSE","1.767578","0.5018661","FALSE","1.790071","0.1746593","FALSE","1.553222","0.2805544","FALSE","1.846618","0.3825887","FALSE","1.460986","0.209926","FALSE"
"dme-miR-982_st","2.113324","0.0614633","FALSE","1.451166","0.1860457","FALSE","1.497161","0.1560938","FALSE","1.36186","0.3974233","FALSE","1.580659","0.540751","FALSE","1.160565","0.7674778","FALSE","1.340556","0.4535758","FALSE"
"dme-miR-983_st","1.4442","0.5383316","FALSE","1.443109","0.206903","FALSE","1.265277","0.1903617","FALSE","1.326517","0.5398261","FALSE","1.526313","0.5332896","FALSE","1.249881","0.636284","FALSE","1.476139","0.103406","FALSE"
"dme-miR-984_st","1.397144","0.8387483","FALSE","1.039505","0.9180576","FALSE","1.483632","0.535962","FALSE","1.603999","0.4102859","FALSE","1.518696","0.7622871","FALSE","0.8933606","0.9978197","FALSE","1.112569","0.941289","FALSE"
"dme-miR-927_st","1.389838","0.5465183","FALSE","1.297786","0.7924469","FALSE","1.842605","0.06973858","FALSE","1.157341","0.9316053","FALSE","1.817535","0.2709496","FALSE","4.336898","1.95E-09","TRUE","0.958889","0.9356205","FALSE"
"dme-miR-985_st","1.307919","0.6049914","FALSE","1.238587","0.4956986","FALSE","1.548748","0.407822","FALSE","1.337043","0.3927781","FALSE","1.114129","0.5779964","FALSE","1.641969","0.2295262","FALSE","1.371042","0.8050314","FALSE"
"dme-miR-986_st","1.186132","0.9361655","FALSE","1.172136","0.8733986","FALSE","1.076971","0.9815566","FALSE","1.037746","0.9368101","FALSE","1.885026","0.686608","FALSE","1.278111","0.9461827","FALSE","1.119767","0.9777716","FALSE"
"dme-miR-987_st","1.166809","0.6511288","FALSE","0.9875835","0.7967464","FALSE","1.065762","0.3260222","FALSE","1.160717","0.7250394","FALSE","0.9527996","0.7648452","FALSE","1.024584","0.832828","FALSE","1.201564","0.5749435","FALSE"
"dme-miR-988_st","1.252684","0.8526714","FALSE","1.228336","0.9188501","FALSE","1.693083","0.6937065","FALSE","1.223683","0.9852408","FALSE","1.596923","0.6502536","FALSE","4.648499","0.01227024","TRUE","2.47093","0.218046","FALSE"
"dme-miR-989_st","1.24036","0.8653749","FALSE","1.172749","0.8649446","FALSE","1.073797","0.9856068","FALSE","0.9840719","0.8607458","FALSE","1.711359","0.7388549","FALSE","1.139479","0.9845737","FALSE","1.234307","0.7968717","FALSE"
"dme-miR-137_st","1.531975","0.8240443","FALSE","1.186953","0.771325","FALSE","1.431427","0.6712741","FALSE","1.592312","0.2943899","FALSE","1.312882","0.7306207","FALSE","1.352321","0.707956","FALSE","0.9866366","0.9958652","FALSE"
"dme-miR-990_st","1.334232","0.9427339","FALSE","1.436059","0.9809065","FALSE","2.63346","0.04838971","TRUE","1.363893","0.8577875","FALSE","1.821048","0.2208475","FALSE","3.805844","0.000693853","TRUE","1.519662","0.2082702","FALSE"
"dme-miR-991_st","1.182175","0.2590494","FALSE","1.523228","0.1787056","FALSE","1.063414","0.5344244","FALSE","1.221837","0.5714532","FALSE","1.54008","0.5151307","FALSE","1.204139","0.3048465","FALSE","1.499467","0.140053","FALSE"
"dme-miR-992_st","1.348723","0.8008584","FALSE","1.22823","0.7471952","FALSE","0.8113819","0.9992055","FALSE","1.395984","0.5580615","FALSE","1.393472","0.8879954","FALSE","0.9003803","0.9802393","FALSE","0.923786","0.9500387","FALSE"
"dme-miR-929_st","1.413758","0.6588747","FALSE","1.865469","0.3845726","FALSE","1.526946","0.6394227","FALSE","1.239095","0.7231646","FALSE","2.173901","0.3458258","FALSE","1.235328","0.9411015","FALSE","1.199064","0.8801018","FALSE"
